user_id,gender,age_id,occupation_id,cp,occupation,age_range
1164,F,25,19,90020,unemployed,25-34
1281,M,25,19,97209,unemployed,25-34
1281,M,25,19,97209,unemployed,25-34
1281,M,25,19,97209,unemployed,25-34
1303,M,25,19,94111,unemployed,25-34
1303,M,25,19,94111,unemployed,25-34
1303,M,25,19,94111,unemployed,25-34
1584,M,25,19,45701,unemployed,25-34
1584,M,25,19,45701,unemployed,25-34
1584,M,25,19,45701,unemployed,25-34
1636,F,25,19,60612,unemployed,25-34
1636,F,25,19,60612,unemployed,25-34
1636,F,25,19,60612,unemployed,25-34
1650,M,25,19,94607,unemployed,25-34
1650,M,25,19,94607,unemployed,25-34
1650,M,25,19,94607,unemployed,25-34
1699,F,25,19,98102,unemployed,25-34
1699,F,25,19,98102,unemployed,25-34
1699,F,25,19,98102,unemployed,25-34
1835,M,25,19,11501,unemployed,25-34
1835,M,25,19,11501,unemployed,25-34
1835,M,25,19,11501,unemployed,25-34
1851,M,25,19,59602,unemployed,25-34
1851,M,25,19,59602,unemployed,25-34
1851,M,25,19,59602,unemployed,25-34
1902,M,25,19,93536,unemployed,25-34
1902,M,25,19,93536,unemployed,25-34
1902,M,25,19,93536,unemployed,25-34
2811,M,25,19,94122,unemployed,25-34
2811,M,25,19,94122,unemployed,25-34
2811,M,25,19,94122,unemployed,25-34
4227,M,25,19,11414-2520,unemployed,25-34
4227,M,25,19,11414-2520,unemployed,25-34
4227,M,25,19,11414-2520,unemployed,25-34
4728,M,25,19,31401,unemployed,25-34
4728,M,25,19,31401,unemployed,25-34
4728,M,25,19,31401,unemployed,25-34
5499,F,25,19,60201,unemployed,25-34
5499,F,25,19,60201,unemployed,25-34
5499,F,25,19,60201,unemployed,25-34
574,M,25,19,90214,unemployed,25-34
574,M,25,19,90214,unemployed,25-34
574,M,25,19,90214,unemployed,25-34
1164,F,25,19,90020,unemployed,25-34
1164,F,25,19,90020,unemployed,25-34
1164,F,25,19,90020,unemployed,25-34
1281,M,25,19,97209,unemployed,25-34
1281,M,25,19,97209,unemployed,25-34
1281,M,25,19,97209,unemployed,25-34
1303,M,25,19,94111,unemployed,25-34
1303,M,25,19,94111,unemployed,25-34
1303,M,25,19,94111,unemployed,25-34
1584,M,25,19,45701,unemployed,25-34
1584,M,25,19,45701,unemployed,25-34
1584,M,25,19,45701,unemployed,25-34
1636,F,25,19,60612,unemployed,25-34
1636,F,25,19,60612,unemployed,25-34
1636,F,25,19,60612,unemployed,25-34
1650,M,25,19,94607,unemployed,25-34
1650,M,25,19,94607,unemployed,25-34
1650,M,25,19,94607,unemployed,25-34
1699,F,25,19,98102,unemployed,25-34
1699,F,25,19,98102,unemployed,25-34
1699,F,25,19,98102,unemployed,25-34
1835,M,25,19,11501,unemployed,25-34
1835,M,25,19,11501,unemployed,25-34
1835,M,25,19,11501,unemployed,25-34
1851,M,25,19,59602,unemployed,25-34
1851,M,25,19,59602,unemployed,25-34
1851,M,25,19,59602,unemployed,25-34
1902,M,25,19,93536,unemployed,25-34
1902,M,25,19,93536,unemployed,25-34
1902,M,25,19,93536,unemployed,25-34
2811,M,25,19,94122,unemployed,25-34
2811,M,25,19,94122,unemployed,25-34
2811,M,25,19,94122,unemployed,25-34
4227,M,25,19,11414-2520,unemployed,25-34
4227,M,25,19,11414-2520,unemployed,25-34
4227,M,25,19,11414-2520,unemployed,25-34
4728,M,25,19,31401,unemployed,25-34
4728,M,25,19,31401,unemployed,25-34
4728,M,25,19,31401,unemployed,25-34
5499,F,25,19,60201,unemployed,25-34
5499,F,25,19,60201,unemployed,25-34
5499,F,25,19,60201,unemployed,25-34
50,F,25,2,98133,artist,25-34
50,F,25,2,98133,artist,25-34
50,F,25,2,98133,artist,25-34
58,M,25,2,30303,artist,25-34
58,M,25,2,30303,artist,25-34
58,M,25,2,30303,artist,25-34
83,F,25,2,94609,artist,25-34
83,F,25,2,94609,artist,25-34
83,F,25,2,94609,artist,25-34
110,M,25,2,90803,artist,25-34
110,M,25,2,90803,artist,25-34
110,M,25,2,90803,artist,25-34
114,F,25,2,83712,artist,25-34
114,F,25,2,83712,artist,25-34
114,F,25,2,83712,artist,25-34
175,F,25,2,95123,artist,25-34
175,F,25,2,95123,artist,25-34
175,F,25,2,95123,artist,25-34
269,M,25,2,55408,artist,25-34
269,M,25,2,55408,artist,25-34
269,M,25,2,55408,artist,25-34
308,M,25,2,10025,artist,25-34
308,M,25,2,10025,artist,25-34
308,M,25,2,10025,artist,25-34
373,F,25,2,55347,artist,25-34
373,F,25,2,55347,artist,25-34
373,F,25,2,55347,artist,25-34
375,M,25,2,55106,artist,25-34
375,M,25,2,55106,artist,25-34
375,M,25,2,55106,artist,25-34
380,M,25,2,92024,artist,25-34
380,M,25,2,92024,artist,25-34
380,M,25,2,92024,artist,25-34
475,F,25,2,55421,artist,25-34
475,F,25,2,55421,artist,25-34
475,F,25,2,55421,artist,25-34
501,M,25,2,55372,artist,25-34
501,M,25,2,55372,artist,25-34
501,M,25,2,55372,artist,25-34
504,M,25,2,17003,artist,25-34
504,M,25,2,17003,artist,25-34
504,M,25,2,17003,artist,25-34
509,M,25,2,55125,artist,25-34
509,M,25,2,55125,artist,25-34
509,M,25,2,55125,artist,25-34
514,M,25,2,55113,artist,25-34
514,M,25,2,55113,artist,25-34
514,M,25,2,55113,artist,25-34
527,F,25,2,11201,artist,25-34
527,F,25,2,11201,artist,25-34
527,F,25,2,11201,artist,25-34
530,M,25,2,10019,artist,25-34
530,M,25,2,10019,artist,25-34
530,M,25,2,10019,artist,25-34
539,M,25,2,55103,artist,25-34
539,M,25,2,55103,artist,25-34
539,M,25,2,55103,artist,25-34
553,M,25,2,94131,artist,25-34
553,M,25,2,94131,artist,25-34
553,M,25,2,94131,artist,25-34
643,M,25,2,23188,artist,25-34
643,M,25,2,23188,artist,25-34
643,M,25,2,23188,artist,25-34
655,F,25,2,92629,artist,25-34
655,F,25,2,92629,artist,25-34
655,F,25,2,92629,artist,25-34
977,M,25,2,80110,artist,25-34
977,M,25,2,80110,artist,25-34
977,M,25,2,80110,artist,25-34
1003,M,25,2,19320,artist,25-34
1003,M,25,2,19320,artist,25-34
1003,M,25,2,19320,artist,25-34
1124,M,25,2,60156,artist,25-34
1124,M,25,2,60156,artist,25-34
1124,M,25,2,60156,artist,25-34
1175,F,25,2,90020,artist,25-34
1175,F,25,2,90020,artist,25-34
1175,F,25,2,90020,artist,25-34
1216,M,25,2,90292,artist,25-34
1216,M,25,2,90292,artist,25-34
1216,M,25,2,90292,artist,25-34
1223,M,25,2,60102,artist,25-34
1223,M,25,2,60102,artist,25-34
1223,M,25,2,60102,artist,25-34
1301,F,25,2,10475,artist,25-34
1301,F,25,2,10475,artist,25-34
1301,F,25,2,10475,artist,25-34
1345,F,25,2,75070,artist,25-34
1345,F,25,2,75070,artist,25-34
1345,F,25,2,75070,artist,25-34
1354,F,25,2,94040,artist,25-34
1354,F,25,2,94040,artist,25-34
1354,F,25,2,94040,artist,25-34
1395,M,25,2,07026,artist,25-34
1395,M,25,2,07026,artist,25-34
1395,M,25,2,07026,artist,25-34
1445,M,25,2,98109,artist,25-34
1445,M,25,2,98109,artist,25-34
1445,M,25,2,98109,artist,25-34
1456,M,25,2,98074,artist,25-34
1456,M,25,2,98074,artist,25-34
1456,M,25,2,98074,artist,25-34
1475,F,25,2,75075,artist,25-34
1475,F,25,2,75075,artist,25-34
1475,F,25,2,75075,artist,25-34
1518,M,25,2,95831,artist,25-34
1518,M,25,2,95831,artist,25-34
1518,M,25,2,95831,artist,25-34
1660,F,25,2,94577,artist,25-34
1660,F,25,2,94577,artist,25-34
1660,F,25,2,94577,artist,25-34
1682,M,25,2,98102,artist,25-34
1682,M,25,2,98102,artist,25-34
1682,M,25,2,98102,artist,25-34
1726,M,25,2,60160,artist,25-34
1726,M,25,2,60160,artist,25-34
1726,M,25,2,60160,artist,25-34
1749,M,25,2,10040,artist,25-34
1749,M,25,2,10040,artist,25-34
1749,M,25,2,10040,artist,25-34
1792,F,25,2,53523,artist,25-34
1792,F,25,2,53523,artist,25-34
1792,F,25,2,53523,artist,25-34
1803,M,25,2,50021,artist,25-34
1803,M,25,2,50021,artist,25-34
1803,M,25,2,50021,artist,25-34
1837,M,25,2,08817,artist,25-34
1837,M,25,2,08817,artist,25-34
1837,M,25,2,08817,artist,25-34
1845,M,25,2,10002,artist,25-34
1845,M,25,2,10002,artist,25-34
1845,M,25,2,10002,artist,25-34
1931,M,25,2,94114,artist,25-34
1931,M,25,2,94114,artist,25-34
1931,M,25,2,94114,artist,25-34
1938,F,25,2,91351,artist,25-34
1938,F,25,2,91351,artist,25-34
1938,F,25,2,91351,artist,25-34
1953,F,25,2,94566,artist,25-34
1953,F,25,2,94566,artist,25-34
1953,F,25,2,94566,artist,25-34
2223,M,25,2,60123,artist,25-34
2223,M,25,2,60123,artist,25-34
2223,M,25,2,60123,artist,25-34
2429,M,25,2,22903,artist,25-34
2429,M,25,2,22903,artist,25-34
2429,M,25,2,22903,artist,25-34
2628,F,25,2,11217,artist,25-34
2628,F,25,2,11217,artist,25-34
2628,F,25,2,11217,artist,25-34
2698,F,25,2,10028,artist,25-34
2698,F,25,2,10028,artist,25-34
2698,F,25,2,10028,artist,25-34
2757,M,25,2,10023,artist,25-34
2757,M,25,2,10023,artist,25-34
2757,M,25,2,10023,artist,25-34
2794,M,25,2,20036,artist,25-34
2794,M,25,2,20036,artist,25-34
2794,M,25,2,20036,artist,25-34
2863,F,25,2,27705,artist,25-34
2863,F,25,2,27705,artist,25-34
2863,F,25,2,27705,artist,25-34
2875,M,25,2,10013,artist,25-34
2875,M,25,2,10013,artist,25-34
2875,M,25,2,10013,artist,25-34
2920,M,25,2,55116,artist,25-34
2920,M,25,2,55116,artist,25-34
2920,M,25,2,55116,artist,25-34
2928,M,25,2,90068,artist,25-34
2928,M,25,2,90068,artist,25-34
2928,M,25,2,90068,artist,25-34
3037,F,25,2,97333,artist,25-34
3037,F,25,2,97333,artist,25-34
3037,F,25,2,97333,artist,25-34
3090,M,25,2,90004,artist,25-34
3090,M,25,2,90004,artist,25-34
3090,M,25,2,90004,artist,25-34
3121,M,25,2,32118,artist,25-34
3121,M,25,2,32118,artist,25-34
3121,M,25,2,32118,artist,25-34
3123,M,25,2,90401,artist,25-34
3123,M,25,2,90401,artist,25-34
3123,M,25,2,90401,artist,25-34
3126,M,25,2,32118,artist,25-34
3126,M,25,2,32118,artist,25-34
3126,M,25,2,32118,artist,25-34
3131,F,25,2,90036,artist,25-34
3131,F,25,2,90036,artist,25-34
3131,F,25,2,90036,artist,25-34
3167,M,25,2,77056,artist,25-34
3167,M,25,2,77056,artist,25-34
3167,M,25,2,77056,artist,25-34
3301,F,25,2,85719,artist,25-34
3301,F,25,2,85719,artist,25-34
3301,F,25,2,85719,artist,25-34
3371,M,25,2,55405,artist,25-34
3371,M,25,2,55405,artist,25-34
3371,M,25,2,55405,artist,25-34
3533,M,25,2,55344,artist,25-34
3533,M,25,2,55344,artist,25-34
3533,M,25,2,55344,artist,25-34
3563,M,25,2,33133,artist,25-34
3563,M,25,2,33133,artist,25-34
3563,M,25,2,33133,artist,25-34
3588,M,25,2,90068,artist,25-34
3588,M,25,2,90068,artist,25-34
3588,M,25,2,90068,artist,25-34
3611,M,25,2,84321,artist,25-34
3611,M,25,2,84321,artist,25-34
3611,M,25,2,84321,artist,25-34
3638,M,25,2,90038,artist,25-34
3638,M,25,2,90038,artist,25-34
3638,M,25,2,90038,artist,25-34
3673,M,25,2,10003,artist,25-34
3673,M,25,2,10003,artist,25-34
3673,M,25,2,10003,artist,25-34
3683,M,25,2,30606,artist,25-34
3683,M,25,2,30606,artist,25-34
3683,M,25,2,30606,artist,25-34
3695,M,25,2,98502,artist,25-34
3695,M,25,2,98502,artist,25-34
3695,M,25,2,98502,artist,25-34
3763,M,25,2,98502,artist,25-34
3763,M,25,2,98502,artist,25-34
3763,M,25,2,98502,artist,25-34
3926,M,25,2,94404,artist,25-34
3926,M,25,2,94404,artist,25-34
3926,M,25,2,94404,artist,25-34
3938,M,25,2,92711-0571,artist,25-34
3938,M,25,2,92711-0571,artist,25-34
3938,M,25,2,92711-0571,artist,25-34
3968,M,25,2,02903,artist,25-34
3968,M,25,2,02903,artist,25-34
3968,M,25,2,02903,artist,25-34
3970,F,25,2,02903,artist,25-34
3970,F,25,2,02903,artist,25-34
3970,F,25,2,02903,artist,25-34
4052,M,25,2,43551,artist,25-34
4052,M,25,2,43551,artist,25-34
4052,M,25,2,43551,artist,25-34
4299,F,25,2,43617,artist,25-34
4299,F,25,2,43617,artist,25-34
4299,F,25,2,43617,artist,25-34
4303,M,25,2,91910,artist,25-34
4303,M,25,2,91910,artist,25-34
4303,M,25,2,91910,artist,25-34
4339,M,25,2,78748,artist,25-34
4339,M,25,2,78748,artist,25-34
4339,M,25,2,78748,artist,25-34
4524,M,25,2,55113,artist,25-34
4524,M,25,2,55113,artist,25-34
4524,M,25,2,55113,artist,25-34
4543,M,25,2,11105,artist,25-34
4543,M,25,2,11105,artist,25-34
4543,M,25,2,11105,artist,25-34
4715,M,25,2,97205,artist,25-34
4715,M,25,2,97205,artist,25-34
4715,M,25,2,97205,artist,25-34
4720,M,25,2,90035,artist,25-34
4720,M,25,2,90035,artist,25-34
4720,M,25,2,90035,artist,25-34
4777,M,25,2,46142,artist,25-34
4777,M,25,2,46142,artist,25-34
4777,M,25,2,46142,artist,25-34
4790,F,25,2,94133,artist,25-34
4790,F,25,2,94133,artist,25-34
4790,F,25,2,94133,artist,25-34
4846,F,25,2,90066,artist,25-34
4846,F,25,2,90066,artist,25-34
4846,F,25,2,90066,artist,25-34
4860,M,25,2,60640,artist,25-34
4860,M,25,2,60640,artist,25-34
4860,M,25,2,60640,artist,25-34
4957,M,25,2,48197,artist,25-34
4957,M,25,2,48197,artist,25-34
4957,M,25,2,48197,artist,25-34
4992,F,25,2,55106,artist,25-34
4992,F,25,2,55106,artist,25-34
4992,F,25,2,55106,artist,25-34
5001,F,25,2,63119,artist,25-34
5001,F,25,2,63119,artist,25-34
5001,F,25,2,63119,artist,25-34
5070,M,25,2,55344,artist,25-34
5070,M,25,2,55344,artist,25-34
5070,M,25,2,55344,artist,25-34
5077,M,25,2,20037,artist,25-34
5077,M,25,2,20037,artist,25-34
5077,M,25,2,20037,artist,25-34
5257,F,25,2,10019,artist,25-34
5257,F,25,2,10019,artist,25-34
5257,F,25,2,10019,artist,25-34
5268,F,25,2,68502,artist,25-34
5268,F,25,2,68502,artist,25-34
5268,F,25,2,68502,artist,25-34
5281,M,25,2,90210,artist,25-34
5281,M,25,2,90210,artist,25-34
5281,M,25,2,90210,artist,25-34
5294,M,25,2,60626,artist,25-34
5294,M,25,2,60626,artist,25-34
5294,M,25,2,60626,artist,25-34
5299,M,25,2,43202,artist,25-34
5299,M,25,2,43202,artist,25-34
5299,M,25,2,43202,artist,25-34
5326,M,25,2,55408,artist,25-34
5326,M,25,2,55408,artist,25-34
5326,M,25,2,55408,artist,25-34
5501,M,25,2,33334,artist,25-34
5501,M,25,2,33334,artist,25-34
5501,M,25,2,33334,artist,25-34
5502,M,25,2,66044,artist,25-34
5502,M,25,2,66044,artist,25-34
5502,M,25,2,66044,artist,25-34
5645,M,25,2,87123,artist,25-34
5645,M,25,2,87123,artist,25-34
5645,M,25,2,87123,artist,25-34
5660,M,25,2,78722,artist,25-34
5660,M,25,2,78722,artist,25-34
5660,M,25,2,78722,artist,25-34
5749,M,25,2,94117,artist,25-34
5749,M,25,2,94117,artist,25-34
5749,M,25,2,94117,artist,25-34
5767,M,25,2,75287,artist,25-34
5767,M,25,2,75287,artist,25-34
5767,M,25,2,75287,artist,25-34
5781,M,25,2,11106,artist,25-34
5781,M,25,2,11106,artist,25-34
5781,M,25,2,11106,artist,25-34
5793,M,25,2,91602,artist,25-34
5793,M,25,2,91602,artist,25-34
5793,M,25,2,91602,artist,25-34
5827,M,25,2,55118,artist,25-34
5827,M,25,2,55118,artist,25-34
5827,M,25,2,55118,artist,25-34
5907,M,25,2,11217,artist,25-34
5907,M,25,2,11217,artist,25-34
5907,M,25,2,11217,artist,25-34
5933,M,25,2,98227,artist,25-34
5933,M,25,2,98227,artist,25-34
5933,M,25,2,98227,artist,25-34
50,F,25,2,98133,artist,25-34
50,F,25,2,98133,artist,25-34
50,F,25,2,98133,artist,25-34
58,M,25,2,30303,artist,25-34
58,M,25,2,30303,artist,25-34
58,M,25,2,30303,artist,25-34
83,F,25,2,94609,artist,25-34
83,F,25,2,94609,artist,25-34
83,F,25,2,94609,artist,25-34
110,M,25,2,90803,artist,25-34
110,M,25,2,90803,artist,25-34
110,M,25,2,90803,artist,25-34
114,F,25,2,83712,artist,25-34
114,F,25,2,83712,artist,25-34
114,F,25,2,83712,artist,25-34
175,F,25,2,95123,artist,25-34
175,F,25,2,95123,artist,25-34
175,F,25,2,95123,artist,25-34
269,M,25,2,55408,artist,25-34
269,M,25,2,55408,artist,25-34
269,M,25,2,55408,artist,25-34
308,M,25,2,10025,artist,25-34
308,M,25,2,10025,artist,25-34
308,M,25,2,10025,artist,25-34
373,F,25,2,55347,artist,25-34
373,F,25,2,55347,artist,25-34
373,F,25,2,55347,artist,25-34
375,M,25,2,55106,artist,25-34
375,M,25,2,55106,artist,25-34
375,M,25,2,55106,artist,25-34
380,M,25,2,92024,artist,25-34
380,M,25,2,92024,artist,25-34
380,M,25,2,92024,artist,25-34
475,F,25,2,55421,artist,25-34
475,F,25,2,55421,artist,25-34
475,F,25,2,55421,artist,25-34
501,M,25,2,55372,artist,25-34
501,M,25,2,55372,artist,25-34
501,M,25,2,55372,artist,25-34
504,M,25,2,17003,artist,25-34
504,M,25,2,17003,artist,25-34
504,M,25,2,17003,artist,25-34
509,M,25,2,55125,artist,25-34
509,M,25,2,55125,artist,25-34
509,M,25,2,55125,artist,25-34
514,M,25,2,55113,artist,25-34
514,M,25,2,55113,artist,25-34
514,M,25,2,55113,artist,25-34
527,F,25,2,11201,artist,25-34
527,F,25,2,11201,artist,25-34
527,F,25,2,11201,artist,25-34
530,M,25,2,10019,artist,25-34
530,M,25,2,10019,artist,25-34
530,M,25,2,10019,artist,25-34
539,M,25,2,55103,artist,25-34
539,M,25,2,55103,artist,25-34
539,M,25,2,55103,artist,25-34
553,M,25,2,94131,artist,25-34
553,M,25,2,94131,artist,25-34
553,M,25,2,94131,artist,25-34
643,M,25,2,23188,artist,25-34
643,M,25,2,23188,artist,25-34
643,M,25,2,23188,artist,25-34
655,F,25,2,92629,artist,25-34
655,F,25,2,92629,artist,25-34
655,F,25,2,92629,artist,25-34
977,M,25,2,80110,artist,25-34
977,M,25,2,80110,artist,25-34
977,M,25,2,80110,artist,25-34
1003,M,25,2,19320,artist,25-34
1003,M,25,2,19320,artist,25-34
1003,M,25,2,19320,artist,25-34
1124,M,25,2,60156,artist,25-34
1124,M,25,2,60156,artist,25-34
1124,M,25,2,60156,artist,25-34
1175,F,25,2,90020,artist,25-34
1175,F,25,2,90020,artist,25-34
1175,F,25,2,90020,artist,25-34
1216,M,25,2,90292,artist,25-34
1216,M,25,2,90292,artist,25-34
1216,M,25,2,90292,artist,25-34
1223,M,25,2,60102,artist,25-34
1223,M,25,2,60102,artist,25-34
1223,M,25,2,60102,artist,25-34
1301,F,25,2,10475,artist,25-34
1301,F,25,2,10475,artist,25-34
1301,F,25,2,10475,artist,25-34
1345,F,25,2,75070,artist,25-34
1345,F,25,2,75070,artist,25-34
1345,F,25,2,75070,artist,25-34
1354,F,25,2,94040,artist,25-34
1354,F,25,2,94040,artist,25-34
1354,F,25,2,94040,artist,25-34
1395,M,25,2,07026,artist,25-34
1395,M,25,2,07026,artist,25-34
1395,M,25,2,07026,artist,25-34
1445,M,25,2,98109,artist,25-34
1445,M,25,2,98109,artist,25-34
1445,M,25,2,98109,artist,25-34
1456,M,25,2,98074,artist,25-34
1456,M,25,2,98074,artist,25-34
1456,M,25,2,98074,artist,25-34
1475,F,25,2,75075,artist,25-34
1475,F,25,2,75075,artist,25-34
1475,F,25,2,75075,artist,25-34
1518,M,25,2,95831,artist,25-34
1518,M,25,2,95831,artist,25-34
1518,M,25,2,95831,artist,25-34
1660,F,25,2,94577,artist,25-34
1660,F,25,2,94577,artist,25-34
1660,F,25,2,94577,artist,25-34
1682,M,25,2,98102,artist,25-34
1682,M,25,2,98102,artist,25-34
1682,M,25,2,98102,artist,25-34
1726,M,25,2,60160,artist,25-34
1726,M,25,2,60160,artist,25-34
1726,M,25,2,60160,artist,25-34
1749,M,25,2,10040,artist,25-34
1749,M,25,2,10040,artist,25-34
1749,M,25,2,10040,artist,25-34
1792,F,25,2,53523,artist,25-34
1792,F,25,2,53523,artist,25-34
1792,F,25,2,53523,artist,25-34
1803,M,25,2,50021,artist,25-34
1803,M,25,2,50021,artist,25-34
1803,M,25,2,50021,artist,25-34
1837,M,25,2,08817,artist,25-34
1837,M,25,2,08817,artist,25-34
1837,M,25,2,08817,artist,25-34
1845,M,25,2,10002,artist,25-34
1845,M,25,2,10002,artist,25-34
1845,M,25,2,10002,artist,25-34
1931,M,25,2,94114,artist,25-34
1931,M,25,2,94114,artist,25-34
1931,M,25,2,94114,artist,25-34
1938,F,25,2,91351,artist,25-34
1938,F,25,2,91351,artist,25-34
1938,F,25,2,91351,artist,25-34
1953,F,25,2,94566,artist,25-34
1953,F,25,2,94566,artist,25-34
1953,F,25,2,94566,artist,25-34
2223,M,25,2,60123,artist,25-34
2223,M,25,2,60123,artist,25-34
2223,M,25,2,60123,artist,25-34
2429,M,25,2,22903,artist,25-34
2429,M,25,2,22903,artist,25-34
2429,M,25,2,22903,artist,25-34
2628,F,25,2,11217,artist,25-34
2628,F,25,2,11217,artist,25-34
2628,F,25,2,11217,artist,25-34
2698,F,25,2,10028,artist,25-34
2698,F,25,2,10028,artist,25-34
2698,F,25,2,10028,artist,25-34
2757,M,25,2,10023,artist,25-34
2757,M,25,2,10023,artist,25-34
2757,M,25,2,10023,artist,25-34
2794,M,25,2,20036,artist,25-34
2794,M,25,2,20036,artist,25-34
2794,M,25,2,20036,artist,25-34
2863,F,25,2,27705,artist,25-34
2863,F,25,2,27705,artist,25-34
2863,F,25,2,27705,artist,25-34
2875,M,25,2,10013,artist,25-34
2875,M,25,2,10013,artist,25-34
2875,M,25,2,10013,artist,25-34
2920,M,25,2,55116,artist,25-34
2920,M,25,2,55116,artist,25-34
2920,M,25,2,55116,artist,25-34
2928,M,25,2,90068,artist,25-34
2928,M,25,2,90068,artist,25-34
2928,M,25,2,90068,artist,25-34
3037,F,25,2,97333,artist,25-34
3037,F,25,2,97333,artist,25-34
3037,F,25,2,97333,artist,25-34
3090,M,25,2,90004,artist,25-34
3090,M,25,2,90004,artist,25-34
3090,M,25,2,90004,artist,25-34
3121,M,25,2,32118,artist,25-34
3121,M,25,2,32118,artist,25-34
3121,M,25,2,32118,artist,25-34
3123,M,25,2,90401,artist,25-34
3123,M,25,2,90401,artist,25-34
3123,M,25,2,90401,artist,25-34
3126,M,25,2,32118,artist,25-34
3126,M,25,2,32118,artist,25-34
3126,M,25,2,32118,artist,25-34
3131,F,25,2,90036,artist,25-34
3131,F,25,2,90036,artist,25-34
3131,F,25,2,90036,artist,25-34
3167,M,25,2,77056,artist,25-34
3167,M,25,2,77056,artist,25-34
3167,M,25,2,77056,artist,25-34
3301,F,25,2,85719,artist,25-34
3301,F,25,2,85719,artist,25-34
3301,F,25,2,85719,artist,25-34
3371,M,25,2,55405,artist,25-34
3371,M,25,2,55405,artist,25-34
3371,M,25,2,55405,artist,25-34
3533,M,25,2,55344,artist,25-34
3533,M,25,2,55344,artist,25-34
3533,M,25,2,55344,artist,25-34
3563,M,25,2,33133,artist,25-34
3563,M,25,2,33133,artist,25-34
3563,M,25,2,33133,artist,25-34
3588,M,25,2,90068,artist,25-34
3588,M,25,2,90068,artist,25-34
3588,M,25,2,90068,artist,25-34
3611,M,25,2,84321,artist,25-34
3611,M,25,2,84321,artist,25-34
3611,M,25,2,84321,artist,25-34
3638,M,25,2,90038,artist,25-34
3638,M,25,2,90038,artist,25-34
3638,M,25,2,90038,artist,25-34
3673,M,25,2,10003,artist,25-34
3673,M,25,2,10003,artist,25-34
3673,M,25,2,10003,artist,25-34
3683,M,25,2,30606,artist,25-34
3683,M,25,2,30606,artist,25-34
3683,M,25,2,30606,artist,25-34
3695,M,25,2,98502,artist,25-34
3695,M,25,2,98502,artist,25-34
3695,M,25,2,98502,artist,25-34
3763,M,25,2,98502,artist,25-34
3763,M,25,2,98502,artist,25-34
3763,M,25,2,98502,artist,25-34
3926,M,25,2,94404,artist,25-34
3926,M,25,2,94404,artist,25-34
3926,M,25,2,94404,artist,25-34
3938,M,25,2,92711-0571,artist,25-34
3938,M,25,2,92711-0571,artist,25-34
3938,M,25,2,92711-0571,artist,25-34
3968,M,25,2,02903,artist,25-34
3968,M,25,2,02903,artist,25-34
3968,M,25,2,02903,artist,25-34
3970,F,25,2,02903,artist,25-34
3970,F,25,2,02903,artist,25-34
3970,F,25,2,02903,artist,25-34
4052,M,25,2,43551,artist,25-34
4052,M,25,2,43551,artist,25-34
4052,M,25,2,43551,artist,25-34
4299,F,25,2,43617,artist,25-34
4299,F,25,2,43617,artist,25-34
4299,F,25,2,43617,artist,25-34
4303,M,25,2,91910,artist,25-34
4303,M,25,2,91910,artist,25-34
4303,M,25,2,91910,artist,25-34
4339,M,25,2,78748,artist,25-34
4339,M,25,2,78748,artist,25-34
4339,M,25,2,78748,artist,25-34
4524,M,25,2,55113,artist,25-34
4524,M,25,2,55113,artist,25-34
4524,M,25,2,55113,artist,25-34
4543,M,25,2,11105,artist,25-34
4543,M,25,2,11105,artist,25-34
4543,M,25,2,11105,artist,25-34
4715,M,25,2,97205,artist,25-34
4715,M,25,2,97205,artist,25-34
4715,M,25,2,97205,artist,25-34
4720,M,25,2,90035,artist,25-34
4720,M,25,2,90035,artist,25-34
4720,M,25,2,90035,artist,25-34
4777,M,25,2,46142,artist,25-34
4777,M,25,2,46142,artist,25-34
4777,M,25,2,46142,artist,25-34
4790,F,25,2,94133,artist,25-34
4790,F,25,2,94133,artist,25-34
4790,F,25,2,94133,artist,25-34
4846,F,25,2,90066,artist,25-34
4846,F,25,2,90066,artist,25-34
4846,F,25,2,90066,artist,25-34
4860,M,25,2,60640,artist,25-34
4860,M,25,2,60640,artist,25-34
4860,M,25,2,60640,artist,25-34
4957,M,25,2,48197,artist,25-34
4957,M,25,2,48197,artist,25-34
4957,M,25,2,48197,artist,25-34
4992,F,25,2,55106,artist,25-34
4992,F,25,2,55106,artist,25-34
4992,F,25,2,55106,artist,25-34
5001,F,25,2,63119,artist,25-34
5001,F,25,2,63119,artist,25-34
5001,F,25,2,63119,artist,25-34
5070,M,25,2,55344,artist,25-34
5070,M,25,2,55344,artist,25-34
5070,M,25,2,55344,artist,25-34
5077,M,25,2,20037,artist,25-34
5077,M,25,2,20037,artist,25-34
5077,M,25,2,20037,artist,25-34
5257,F,25,2,10019,artist,25-34
5257,F,25,2,10019,artist,25-34
5257,F,25,2,10019,artist,25-34
5268,F,25,2,68502,artist,25-34
5268,F,25,2,68502,artist,25-34
5268,F,25,2,68502,artist,25-34
5281,M,25,2,90210,artist,25-34
5281,M,25,2,90210,artist,25-34
5281,M,25,2,90210,artist,25-34
5294,M,25,2,60626,artist,25-34
5294,M,25,2,60626,artist,25-34
5294,M,25,2,60626,artist,25-34
5299,M,25,2,43202,artist,25-34
5299,M,25,2,43202,artist,25-34
5299,M,25,2,43202,artist,25-34
5326,M,25,2,55408,artist,25-34
5326,M,25,2,55408,artist,25-34
5326,M,25,2,55408,artist,25-34
5501,M,25,2,33334,artist,25-34
